Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_014495845.1	100.0	0.31	Neural Network (Specific Model)	11	0.891	6109263	315.96853268428373	6109263	0.68	5752	1	6109263	None
GCF_900010755.1	100.0	5.0	Neural Network (Specific Model)	11	0.868	205125	308.8225534984371	4433083	0.62	4159	170	415052	None
GCF_900090235.1	100.0	0.31	Neural Network (Specific Model)	11	0.878	7203233	321.4553897685749	7203233	0.73	6568	1	7203233	None
GCF_900091315.1	100.0	0.0	Neural Network (Specific Model)	11	0.896	70678	331.8594101474631	8871383	0.71	8002	243	243119	None
GCF_900091425.1	99.97	0.1	Neural Network (Specific Model)	11	0.892	7074838	326.5708746898263	7074838	0.73	6448	1	7074838	None
GCF_900101225.1	100.0	0.42	Neural Network (Specific Model)	11	0.852	4393009	331.2136428233065	7379145	0.46	6333	16	4393009	None
GCF_900104965.1	100.0	0.48	Neural Network (Specific Model)	11	0.918	4058582	326.69030732860523	4058582	0.74	3807	1	4058582	None
GCF_900105475.1	100.0	0.31	Neural Network (Specific Model)	11	0.889	6529636	342.83191790516634	6529636	0.61	5652	1	6529636	None
GCF_900109605.1	99.99	0.19	Neural Network (Specific Model)	11	0.849	225653	318.3571726438699	5388788	0.63	4796	52	420063	None
GCF_900111895.1	100.0	0.0	Neural Network (Specific Model)	11	0.9	750639	329.9546014428999	6239853	0.6	5683	23	1238362	None
GCF_900112135.1	100.0	0.33	Neural Network (Specific Model)	11	0.884	182344	329.900020487605	5457163	0.6	4881	61	557355	None
GCF_900113985.1	95.9	0.0	Neural Network (Specific Model)	11	0.896	630038	311.05857554914576	4688331	0.59	4507	12	1965433	None
GCF_900114605.1	100.0	0.05	Neural Network (Specific Model)	11	0.877	905187	310.0187234042553	6226103	0.61	5875	17	1665289	None
GCF_900114955.1	99.97	0.15	Neural Network (Specific Model)	11	0.876	302548	342.4780316344464	9995208	0.71	8535	106	619538	None
GCF_900116715.1	100.0	0.18	Neural Network (Specific Model)	11	0.907	405607	327.7291479820628	4827503	0.63	4460	22	933836	None
GCF_900129675.1	100.0	4.03	Neural Network (Specific Model)	11	0.816	8652723	274.97603504552484	11738562	0.61	11642	4	8652723	None
GCF_900142925.1	100.0	0.02	Neural Network (Specific Model)	11	0.885	469757	364.07843977711104	8630000	0.45	6999	27	1101797	None
GCF_900168135.1	100.0	0.6	Neural Network (Specific Model)	11	0.883	194004	322.26172720712054	4542875	0.67	4157	49	593298	None
GCF_900187615.1	100.0	1.32	Neural Network (Specific Model)	11	0.876	171686	322.1243410289038	6061563	0.59	5501	68	343463	None
GCF_900188025.1	99.99	0.43	Neural Network (Specific Model)	11	0.883	158389	304.0424843212624	5094633	0.73	4943	88	401615	None
GCF_900188445.1	98.65	2.56	Gradient Boost (General Model)	11	0.899	148602	327.1667725943816	8572960	0.73	7867	121	609824	None
GCF_900199205.1	99.99	0.91	Neural Network (Specific Model)	11	0.863	7624416	332.5749725877193	8427392	0.73	7296	3	7624416	None
GCF_900220985.1	99.99	0.03	Neural Network (Specific Model)	11	0.884	673033	314.92744399185335	4192799	0.61	3928	16	1557634	None
GCF_900466475.1	100.0	4.55	Neural Network (Specific Model)	11	0.877	350416	299.16820309176	7207630	0.6	7051	45	718478	None
GCA_001464855.1	87.86	2.26	Gradient Boost (General Model)	11	0.876	9258	264.3738109694394	4463014	0.63	4941	747	42626	None
GCA_002582035.1	99.95	0.71	Neural Network (Specific Model)	11	0.817	108864	271.1229455709712	4660517	0.36	4685	117	314695	None
GCA_004020545.1	99.99	1.26	Neural Network (Specific Model)	11	0.863	84884	297.981371969249	6993374	0.63	6764	188	364781	None
GCA_005063415.1	99.98	0.16	Neural Network (Specific Model)	11	0.86	34144	271.8290099769762	6168130	0.62	6515	456	202722	None
GCA_005884715.1	87.15	1.29	Gradient Boost (General Model)	11	0.877	9577	254.39198017571525	3851581	0.6	4439	599	43039	None
GCA_013140495.1	95.68	0.46	Gradient Boost (General Model)	11	0.912	27453	350.91420301839986	5571544	0.57	4837	284	121074	None
GCA_014636175.1	100.0	0.12	Neural Network (Specific Model)	11	0.908	126669	317.9633975970942	3749451	0.64	3579	58	324835	None
GCA_014643695.1	99.6	0.35	Gradient Boost (General Model)	11	0.917	210336	329.38920634920635	3387489	0.71	3150	45	527596	None
GCA_014646375.1	99.48	0.35	Gradient Boost (General Model)	11	0.926	424908	310.28745397904277	3542453	0.71	3531	28	948406	None
GCA_014647495.1	99.99	0.0	Neural Network (Specific Model)	11	0.872	216653	315.7446206115515	3833393	0.64	3532	38	503639	None
GCA_014648355.1	100.0	1.06	Neural Network (Specific Model)	11	0.893	770393	338.9501418122108	7612997	0.72	6699	54	1591226	None
GCA_014648515.1	100.0	3.37	Gradient Boost (General Model)	11	0.897	304844	320.3487143849896	7692265	0.73	7195	61	884879	None
GCA_014648655.1	99.97	0.01	Neural Network (Specific Model)	11	0.859	195965	316.18363228699553	9827082	0.7	8920	244	686481	None
GCA_014648795.1	100.0	0.08	Neural Network (Specific Model)	11	0.886	132417	327.7533428534337	8533327	0.72	7703	130	411226	None
GCA_014649535.1	99.99	0.0	Neural Network (Specific Model)	11	0.872	237536	326.3778901734104	7755498	0.71	6920	114	605137	None
GCA_014650715.1	100.0	0.04	Neural Network (Specific Model)	11	0.872	376825	337.60316032887977	9022007	0.71	7784	54	1122599	None
GCA_014650875.1	100.0	0.86	Neural Network (Specific Model)	11	0.833	140288	315.19282991900906	9510939	0.73	8396	296	769492	None
GCA_014656135.1	100.0	0.0	Neural Network (Specific Model)	11	0.855	146276	324.5291488172844	6105542	0.72	5369	85	453119	None
GCA_900078385.1	100.0	0.8	Neural Network (Specific Model)	11	0.93	417133	327.3160013418316	3141303	0.71	2981	13	834860	None
GCF_000022025.1	100.0	2.23	Neural Network (Specific Model)	11	0.895	4395537	320.21420882669537	4980870	0.66	4645	3	4395537	None
GCF_000153145.1	99.98	0.09	Neural Network (Specific Model)	11	0.927	2772187	321.83795948987245	2772187	0.59	2666	1	2772187	None
GCF_000184745.1	100.0	0.13	Neural Network (Specific Model)	11	0.919	6550056	334.7670776407864	6550056	0.66	6002	1	6550056	None
GCF_000202635.1	99.98	0.07	Neural Network (Specific Model)	11	0.912	3982034	333.00714285714287	3982034	0.7	3640	1	3982034	None
GCF_000239815.1	99.99	0.03	Neural Network (Specific Model)	11	0.862	44576	308.08627251966504	8434788	0.64	7882	350	304232	None
GCF_000244935.1	100.0	2.79	Neural Network (Specific Model)	11	0.839	8317079	296.0528484848485	8719808	0.63	8250	2	8317079	None
GCF_000282315.2	99.99	0.61	Neural Network (Specific Model)	11	0.881	1393258	328.7067581130813	6685028	0.59	5978	13	2562562	None
GCF_000282455.1	100.0	0.23	Neural Network (Specific Model)	11	0.881	75201	324.7257101501719	6104277	0.6	5527	180	294898	None
GCF_000284255.1	100.0	0.28	Neural Network (Specific Model)	11	0.923	5043253	338.81905384783084	5043253	0.71	4587	1	5043253	None
GCF_000297395.2	100.0	0.05	Neural Network (Specific Model)	11	0.888	7082520	324.4773711725168	7325824	0.72	6695	4	7082520	None
GCF_000297495.1	91.74	0.49	Neural Network (Specific Model)	11	0.894	46915	291.5063684374029	3139099	0.71	3219	122	212312	None
GCF_000308475.2	100.0	0.79	Neural Network (Specific Model)	11	0.888	125769	323.2507356547327	8895094	0.68	8156	115	482160	None
GCF_000349325.1	99.99	0.89	Neural Network (Specific Model)	11	0.899	9466619	333.4983141495175	9555950	0.71	8601	2	9466619	None
GCF_000383595.1	99.97	0.02	Neural Network (Specific Model)	11	0.861	8955726	331.2313432835821	8955726	0.71	7772	1	8955726	None
GCF_000423665.1	95.88	8.05	Gradient Boost (General Model)	11	0.938	420607	338.57516491146856	9313965	0.71	8641	50	923940	None
GCF_000498395.2	100.0	0.35	Neural Network (Specific Model)	11	0.888	6621848	336.23621103117506	6621848	0.62	5838	1	6621848	None
GCF_000502875.1	100.0	0.06	Neural Network (Specific Model)	11	0.874	365130	299.286308973173	6648384	0.62	6486	78	1003134	None
GCF_000503215.1	100.0	3.13	Neural Network (Specific Model)	11	0.899	622148	330.4599691410938	6419614	0.6	5833	19	1349399	None
GCF_000585995.1	100.0	1.4	Neural Network (Specific Model)	11	0.877	6652396	338.62569541029205	6652396	0.61	5752	1	6652396	None
GCF_000710915.1	100.0	0.45	Neural Network (Specific Model)	11	0.89	70655	318.71656125556336	9152425	0.68	8538	223	197293	None
GCF_000711715.1	99.96	0.04	Neural Network (Specific Model)	11	0.928	2144484	312.89127837514934	2533034	0.68	2511	3	2144484	None
GCF_000712135.1	100.0	0.52	Neural Network (Specific Model)	11	0.906	921565	325.19229794780847	4239980	0.66	3947	7	1565107	None
GCF_000716435.1	100.0	0.55	Neural Network (Specific Model)	11	0.893	356030	327.13518982462904	11386825	0.7	10378	211	1135630	None
GCF_000716535.1	99.99	0.23	Neural Network (Specific Model)	11	0.862	194920	317.32417172685626	10347389	0.72	9387	232	470236	None
GCF_000717995.1	100.0	0.16	Neural Network (Specific Model)	11	0.882	176436	325.15584415584414	7651467	0.72	6930	282	855467	None
GCF_000718255.1	99.91	0.07	Neural Network (Specific Model)	11	0.901	259925	322.5095914742451	6032404	0.73	5630	92	515389	None
GCF_000718555.1	100.0	0.06	Neural Network (Specific Model)	11	0.899	279223	330.8838056039259	6965445	0.71	6317	62	759615	None
GCF_000719955.1	100.0	0.09	Neural Network (Specific Model)	11	0.877	160497	339.92394689395184	7084693	0.73	6101	115	450001	None
GCF_000720115.1	100.0	0.68	Neural Network (Specific Model)	11	0.865	187787	310.2294873425773	8445760	0.72	7861	156	451194	None
GCF_000720335.1	99.99	0.0	Neural Network (Specific Model)	11	0.919	469778	322.58652875882944	4163496	0.73	3964	43	810394	None
GCF_000721235.1	100.0	0.0	Neural Network (Specific Model)	11	0.884	199385	336.16549435965493	8584392	0.72	7535	188	548166	None
GCF_000725555.1	99.99	0.04	Neural Network (Specific Model)	11	0.879	254674	321.9821793748174	7507524	0.72	6846	127	763024	None
GCF_000745135.1	100.0	0.08	Neural Network (Specific Model)	11	0.892	4191297	310.59920338561113	4191297	0.67	4017	1	4191297	None
GCF_000768355.1	100.0	0.01	Neural Network (Specific Model)	11	0.905	101460	330.5609756097561	3275062	0.67	2993	90	258348	None
GCF_000787855.1	99.98	1.53	Neural Network (Specific Model)	11	0.86	107739	317.59066808059384	9386419	0.72	8487	153	595606	None
GCF_000935125.1	100.0	0.05	Neural Network (Specific Model)	11	0.854	375892	314.1738189227047	8651730	0.71	7853	63	988811	None
GCF_000961885.1	98.58	0.25	Gradient Boost (General Model)	11	0.88	74283	328.29750778816197	8610816	0.74	7704	411	317009	None
GCF_001005085.2	99.98	0.04	Neural Network (Specific Model)	11	0.885	126586	341.47658592848904	10014215	0.72	8670	214	440741	None
GCF_001040945.1	100.0	0.12	Neural Network (Specific Model)	11	0.882	5509723	340.6361916771753	5509723	0.63	4758	1	5509723	None
GCF_001183985.1	100.0	1.43	Neural Network (Specific Model)	11	0.768	5138704	270.6965986394558	5428425	0.38	5145	7	5138704	None
GCF_001189955.1	100.0	0.1	Neural Network (Specific Model)	11	0.877	109137	326.1055730809674	5297014	0.61	4755	192	336809	None
GCF_001270745.1	100.0	4.14	Neural Network (Specific Model)	11	0.91	324980	332.7660792287995	7266157	0.72	6639	76	654221	None
GCF_001273755.1	100.0	3.23	Neural Network (Specific Model)	11	0.783	4601026	274.5265977096417	5682344	0.38	5414	17	4601026	None
GCF_001280005.1	100.0	1.24	Neural Network (Specific Model)	11	0.869	57397	321.10207223209	9338462	0.7	8445	500	218462	None
GCF_001298545.1	100.0	0.36	Neural Network (Specific Model)	11	0.872	627481	325.06725371491467	10138599	0.71	9085	38	965522	None
GCF_001418135.1	99.98	0.0	Neural Network (Specific Model)	11	0.877	17878	311.6062030075188	7926662	0.72	7448	707	71189	None
GCF_001421715.1	100.0	0.43	Neural Network (Specific Model)	11	0.897	165210	329.6095461658842	4216368	0.66	3834	45	460771	None
GCF_001425625.1	100.0	1.09	Neural Network (Specific Model)	11	0.878	284406	301.1318547774571	6761570	0.62	6583	48	765620	None
GCF_001426195.1	100.0	0.4	Neural Network (Specific Model)	11	0.902	445732	321.9221736755871	3911581	0.65	3662	61	1100536	None
GCF_001426585.1	80.21	0.0	Neural Network (Specific Model)	11	0.898	799865	335.90315354127176	6497041	0.72	5803	13	925627	None
GCF_001428565.1	100.0	0.12	Neural Network (Specific Model)	11	0.926	651087	325.9201848351187	5014917	0.7	4761	14	922209	None
GCF_001428885.1	100.0	0.11	Neural Network (Specific Model)	11	0.858	342961	322.9101362329709	9015452	0.72	8001	86	816445	None
GCF_001476285.1	99.93	0.09	Neural Network (Specific Model)	11	0.915	50419	325.75567094834656	3902918	0.7	3659	177	162428	None
GCF_001514205.1	100.0	0.07	Neural Network (Specific Model)	11	0.879	380444	328.0694292586923	10217879	0.72	9146	88	1014016	None
GCF_001541225.1	100.0	6.51	Neural Network (Specific Model)	11	0.895	88843	300.60713404097754	8145223	0.66	8102	352	282190	None
GCF_001542775.1	100.0	0.54	Neural Network (Specific Model)	11	0.897	3689726	326.74778237729157	3689726	0.69	3382	1	3689726	None
GCF_001552215.1	97.5	5.5	Gradient Boost (General Model)	11	0.885	447182	329.61284358437075	9046351	0.71	8113	56	976983	None
GCF_001567585.1	98.58	0.68	Gradient Boost (General Model)	11	0.884	41447	332.89546079779916	7383286	0.73	6543	310	177665	None
GCF_001579845.1	100.0	1.91	Neural Network (Specific Model)	11	0.878	8193889	311.41172655337914	8193889	0.64	7709	1	8193889	None
GCF_001591365.1	100.0	0.16	Neural Network (Specific Model)	11	0.922	1153753	329.9533762057878	6664268	0.68	6220	16	3188897	None
GCF_001591565.1	99.89	0.4	Neural Network (Specific Model)	11	0.858	25637	272.26070038910507	3906163	0.38	4112	259	133025	None
GCF_001613125.1	100.0	0.01	Neural Network (Specific Model)	11	0.895	234256	331.5518148342977	6331681	0.69	5703	75	480128	None
GCF_001636695.1	99.99	2.97	Neural Network (Specific Model)	11	0.912	75808	343.3900355871886	6342803	0.38	5620	500	271972	None
GCF_001651875.1	99.89	1.06	Neural Network (Specific Model)	11	0.859	115043	309.5351098307526	5994348	0.64	5554	102	676484	None
GCF_001653515.1	96.0	4.95	Gradient Boost (General Model)	11	0.88	1467234	324.99066147859924	7105287	0.71	6425	116	1768160	None
GCF_001663175.1	99.99	0.08	Neural Network (Specific Model)	11	0.912	3090363	328.4907504363002	3090363	0.65	2865	1	3090363	None
GCF_001679725.1	100.0	0.55	Neural Network (Specific Model)	11	0.895	4174501	324.3927680798005	4351229	0.68	4010	3	4174501	None
GCF_001717955.1	100.0	0.53	Neural Network (Specific Model)	11	0.898	5003808	325.735306122449	5322941	0.65	4900	2	5003808	None
GCF_001864835.1	99.99	0.25	Neural Network (Specific Model)	11	0.891	366153	315.2765480526758	3783004	0.71	3569	27	689135	None
GCF_001870465.1	100.0	0.12	Neural Network (Specific Model)	11	0.903	312925	336.4638649551609	6345609	0.61	5687	63	750285	None
GCF_001874645.1	100.0	0.23	Neural Network (Specific Model)	11	0.873	5747498	309.52411519777934	6118567	0.59	5764	2	5747498	None
GCF_001952855.1	100.0	0.11	Neural Network (Specific Model)	11	0.891	254867	326.9030989460437	6984210	0.6	6357	55	552654	None
GCF_001984065.1	99.99	0.0	Neural Network (Specific Model)	11	0.879	49190	320.6087254063302	6384104	0.61	5845	292	164660	None
GCF_001984125.1	99.98	0.08	Neural Network (Specific Model)	11	0.905	1822137	331.4454695222405	3327947	0.68	3035	7	1822137	None
GCF_002008315.2	99.99	2.59	Neural Network (Specific Model)	11	0.87	4420187	298.7338692616882	4860540	0.66	4727	37	4420187	None
GCF_002019595.1	100.0	7.75	Neural Network (Specific Model)	11	0.81	5649380	284.85239919722676	5773895	0.4	5481	6	5649380	None
GCF_002091715.1	100.0	0.62	Neural Network (Specific Model)	11	0.88	121489	324.18830738655186	6667355	0.59	6038	101	463301	None
GCF_002108845.1	100.0	0.24	Neural Network (Specific Model)	11	0.843	152760	294.3935845213849	8216640	0.63	7856	114	479132	None
GCF_002117485.1	100.0	0.35	Neural Network (Specific Model)	11	0.867	4494223	302.55977496483825	6686318	0.61	6399	4	4494223	None
GCF_002148965.1	100.0	0.1	Neural Network (Specific Model)	11	0.875	21344	301.2658156981301	9204779	0.71	8931	870	107687	None
GCF_002165135.1	100.0	0.47	Neural Network (Specific Model)	11	0.884	320905	318.70259481037925	5412462	0.63	5010	206	619539	None
GCF_002198715.1	99.05	0.06	Gradient Boost (General Model)	11	0.864	226044	324.01864801864804	5786497	0.65	5148	39	401427	None
GCF_002211305.1	99.99	0.71	Neural Network (Specific Model)	11	0.884	443065	312.40305079415003	6732062	0.62	6359	29	944510	None
GCF_002237655.1	99.99	0.04	Neural Network (Specific Model)	11	0.888	218181	334.4918682520159	8251847	0.72	7317	74	575548	None
GCF_002286695.1	100.0	0.0	Neural Network (Specific Model)	11	0.867	21466	328.62118974083523	8454574	0.72	7447	714	114714	None
GCF_002291145.1	99.99	0.16	Neural Network (Specific Model)	11	0.873	103532	315.719887076537	10356278	0.7	9564	222	541134	None
GCF_002300355.1	99.84	0.89	Neural Network (Specific Model)	11	0.853	5539073	310.9237118264356	9254774	0.73	8481	12	5539073	None
GCF_002556635.1	99.99	1.55	Neural Network (Specific Model)	11	0.905	212400	322.8422283648735	5024522	0.66	4703	57	788089	None
GCF_002559405.1	99.47	3.3	Gradient Boost (General Model)	11	0.814	14966	271.00939150851104	5096173	0.33	5111	801	84931	None
GCF_002796605.1	100.0	0.46	Neural Network (Specific Model)	11	0.903	4882990	332.5324874206957	5038478	0.66	4571	2	4882990	None
GCF_002803085.1	100.0	0.53	Neural Network (Specific Model)	11	0.864	402109	320.4615774790768	8758226	0.71	7886	42	1064680	None
GCF_002813455.1	100.0	0.36	Neural Network (Specific Model)	11	0.876	6902809	326.72216828478963	6902809	0.59	6180	1	6902809	None
GCF_002844395.1	99.47	0.73	Neural Network (Specific Model)	11	0.848	3604547	315.6302936630603	3604547	0.35	3235	1	3604547	None
GCF_002901475.1	100.0	0.1	Neural Network (Specific Model)	11	0.883	144064	320.8615384615385	6723919	0.59	6175	171	667540	None
GCF_002914525.1	100.0	0.76	Neural Network (Specific Model)	11	0.862	181699	297.2865463844296	7268818	0.61	7039	139	444948	None
GCF_002920575.1	99.91	0.03	Neural Network (Specific Model)	11	0.872	65242	327.29770052012043	8211620	0.73	7306	245	239067	None
GCF_002934065.1	100.0	0.01	Neural Network (Specific Model)	11	0.882	5986236	336.6186473060757	5986236	0.6	5234	1	5986236	None
GCF_002944315.1	100.0	0.15	Neural Network (Specific Model)	11	0.872	4162445	307.44028340080973	7302537	0.59	6916	4	4162445	None
GCF_002953715.1	100.0	0.93	Neural Network (Specific Model)	11	0.867	4906123	306.4091835348458	7788085	0.61	7361	6	4906123	None
GCF_002953935.1	99.99	0.37	Neural Network (Specific Model)	11	0.896	4270237	329.1621551946378	4270237	0.65	3879	1	4270237	None
GCF_002968835.1	97.72	0.74	Neural Network (Specific Model)	11	0.845	1020243	314.1210023079459	6751460	0.46	6066	12	2984287	None
GCF_002975405.1	100.0	0.03	Neural Network (Specific Model)	11	0.88	932938	323.5264317180617	3998291	0.61	3632	23	1410729	None
GCF_002979775.1	100.0	0.48	Neural Network (Specific Model)	11	0.907	145680	327.4809494066209	5191664	0.62	4803	60	516994	None
GCF_003012745.1	99.74	0.5	Neural Network (Specific Model)	11	0.878	165777	307.8813821557504	6112273	0.66	5817	115	355111	None
GCF_003046295.1	99.99	0.07	Neural Network (Specific Model)	11	0.893	1133482	336.8411573664009	3827482	0.66	3387	5	1605219	None
GCF_003050705.1	100.0	1.29	Neural Network (Specific Model)	11	0.887	577097	329.172040302267	4411230	0.66	3970	13	1169946	None
GCF_003050925.1	100.0	1.06	Neural Network (Specific Model)	11	0.875	380559	323.5327200138865	6381073	0.6	5761	43	823456	None
GCF_003075455.1	99.93	1.96	Neural Network (Specific Model)	11	0.899	172752	309.61752265861026	3413683	0.63	3310	80	383328	None
GCF_003112515.1	100.0	0.15	Neural Network (Specific Model)	11	0.871	607197	338.5	6847990	0.73	5884	19	2004156	None
GCF_003129465.1	100.0	0.22	Neural Network (Specific Model)	11	0.907	2704932	311.0970149253731	3026360	0.66	2948	4	2704932	None
GCF_003226555.1	100.0	0.12	Neural Network (Specific Model)	11	0.875	602416	317.9152707440592	5590663	0.65	5134	42	1569122	None
GCF_003231305.1	100.0	0.01	Neural Network (Specific Model)	11	0.886	86627	322.88648258437104	6048361	0.64	5541	180	222205	None
GCF_003234185.1	99.99	0.08	Neural Network (Specific Model)	11	0.9	249265	321.89262187088275	3252144	0.72	3036	36	604108	None
GCF_003240565.1	99.99	0.31	Neural Network (Specific Model)	11	0.866	286636	304.0929195648297	5899412	0.6	5607	129	749243	None
GCF_003254525.1	100.0	0.01	Neural Network (Specific Model)	11	0.914	348569	308.65925567907203	4184663	0.69	4138	46	827026	None
GCF_003261055.1	100.0	0.57	Neural Network (Specific Model)	11	0.855	9269371	331.7142695099819	10239272	0.71	8816	2	9269371	None
GCF_003286915.1	99.27	0.55	Gradient Boost (General Model)	11	0.906	382393	352.19021352313166	6542746	0.43	5620	48	1172084	None
GCF_003319095.1	99.78	0.01	Neural Network (Specific Model)	11	0.919	476851	316.8204049434657	3927066	0.74	3803	25	1338388	None
GCF_003388735.1	97.89	0.9	Neural Network (Specific Model)	11	0.876	925906	324.8291746641075	5788211	0.49	5210	17	2695621	None
GCF_003391095.1	100.0	0.56	Gradient Boost (General Model)	11	0.887	3628119	338.3969801824473	3631970	0.64	3179	2	3628119	None
GCF_003501885.1	100.0	0.0	Neural Network (Specific Model)	11	0.881	30911	319.8141971664699	7365300	0.72	6776	466	124967	None
GCF_003591035.1	99.62	2.35	Gradient Boost (General Model)	11	0.874	3349627	319.1324915824916	6495402	0.58	5940	3	3349627	None
GCF_003598715.1	100.0	1.23	Neural Network (Specific Model)	11	0.892	464680	320.22919708029195	7362956	0.67	6850	59	1126272	None
GCF_003627075.1	99.99	0.31	Neural Network (Specific Model)	11	0.931	3097107	333.4852788361621	3097107	0.71	2887	1	3097107	None
GCF_003627815.1	100.0	0.51	Neural Network (Specific Model)	11	0.857	8393044	322.3601450248422	8393044	0.71	7447	1	8393044	None
GCF_003635045.1	99.98	0.17	Neural Network (Specific Model)	11	0.908	4023595	340.7933538117844	4023595	0.73	3581	1	4023595	None
GCF_003635115.1	100.0	0.09	Neural Network (Specific Model)	11	0.923	1796695	323.22942097026606	3351167	0.7	3195	5	1796695	None
GCF_003665095.1	96.56	0.0	Neural Network (Specific Model)	11	0.875	6489722	341.1845131153432	6501581	0.73	5566	3	6489722	None
GCF_003688595.1	100.0	1.15	Neural Network (Specific Model)	11	0.885	635251	325.2679528403001	4105809	0.66	3732	17	1008061	None
GCF_003719825.1	99.97	0.03	Neural Network (Specific Model)	11	0.873	534630	339.7087928464978	3910744	0.68	3355	19	860631	None
GCF_003726095.1	100.0	2.34	Neural Network (Specific Model)	11	0.824	5175203	286.90310233682516	5175203	0.36	4964	1	5175203	None
GCF_003752275.1	100.0	0.17	Neural Network (Specific Model)	11	0.868	2569345	328.94035835108383	9061664	0.71	7981	6	3046813	None
GCF_003762905.1	100.0	0.14	Neural Network (Specific Model)	11	0.912	926185	321.72882273342356	3904333	0.71	3695	9	1109812	None
GCF_003952165.1	100.0	0.81	Neural Network (Specific Model)	11	0.918	405226	336.63212593611496	7184833	0.67	6543	42	1183726	None
GCF_003952365.1	100.0	0.13	Neural Network (Specific Model)	11	0.865	6415165	301.35025215552304	6415165	0.63	6147	1	6415165	None
GCF_003952385.1	100.0	4.64	Neural Network (Specific Model)	11	0.862	7127907	304.3364985163205	7127907	0.63	6740	1	7127907	None
GCF_003952465.1	100.0	5.06	Neural Network (Specific Model)	11	0.857	7779814	297.12399893219435	7779814	0.63	7492	1	7779814	None
GCF_004010325.2	100.0	4.58	Neural Network (Specific Model)	11	0.856	208409	273.92337215457917	7238285	0.62	7556	690	535687	None
GCF_004137235.1	100.0	0.04	Neural Network (Specific Model)	11	0.928	185229	328.11566548881035	4494174	0.72	4245	53	331166	None
GCF_004187715.1	99.82	1.86	Neural Network (Specific Model)	11	0.858	601559	304.60770826509446	9724482	0.7	9159	171	1638908	None
GCF_004217545.1	99.11	0.19	Gradient Boost (General Model)	11	0.89	7425687	339.84766621641904	7616132	0.72	6663	2	7425687	None
GCF_004341505.1	100.0	0.52	Neural Network (Specific Model)	11	0.902	164603	322.46854304635764	3879424	0.68	3624	63	305838	None
GCF_004354015.1	99.94	1.97	Neural Network (Specific Model)	11	0.884	141994	303.6457448772383	5571086	0.64	5417	108	339585	None
GCF_004358425.1	99.99	0.03	Neural Network (Specific Model)	11	0.917	2416000	317.63577863577865	2416000	0.67	2331	1	2416000	None
GCF_004564075.1	99.99	0.4	Neural Network (Specific Model)	11	0.916	2792195	320.7709978463747	2919864	0.72	2786	2	2792195	None
GCF_004682045.1	100.0	0.39	Neural Network (Specific Model)	11	0.894	77761	330.9942613543204	6763512	0.6	6099	150	294970	None
GCF_004684775.1	100.0	0.01	Neural Network (Specific Model)	11	0.885	25361	310.2399493145951	9110019	0.7	8681	630	132318	None
GCF_004684805.1	99.85	0.13	Neural Network (Specific Model)	11	0.858	16138	325.41318181818184	7497959	0.72	6600	801	98564	None
GCF_004795015.1	100.0	0.09	Neural Network (Specific Model)	11	0.882	114260	326.32249773208343	7328010	0.72	6614	115	304797	None
GCF_004801285.1	99.97	0.07	Neural Network (Specific Model)	11	0.889	314054	311.6811823104693	4653540	0.65	4432	36	699301	None
GCF_005280255.1	99.99	1.5	Neural Network (Specific Model)	11	0.873	5563753	302.80399477319395	5563753	0.65	5357	1	5563753	None
GCF_005502935.1	99.8	0.01	Neural Network (Specific Model)	11	0.883	202316	326.8165618448637	4232709	0.62	3816	37	403073	None
GCF_005768555.2	99.99	1.0	Neural Network (Specific Model)	11	0.878	59982	326.8648445066179	10364704	0.7	9293	352	264494	None
GCF_005877055.1	99.99	0.18	Neural Network (Specific Model)	11	0.896	3323969	346.5229417507322	3561338	0.73	3073	3	3323969	None
GCF_006716345.1	100.0	0.22	Neural Network (Specific Model)	11	0.925	3066588	325.8179374389052	4316382	0.68	4092	2	3066588	None
GCF_007176755.1	100.0	0.03	Neural Network (Specific Model)	11	0.874	432302	331.91841762063467	7854933	0.73	6901	42	919644	None
GCF_007679035.1	99.73	0.01	Neural Network (Specific Model)	11	0.921	748415	321.25459644749145	3354810	0.73	3209	64	1453857	None
GCF_007827595.1	100.0	0.9	Neural Network (Specific Model)	11	0.879	239276	330.1817587446878	10322851	0.71	9177	84	684887	None
GCF_007830515.1	100.0	1.84	Neural Network (Specific Model)	11	0.861	114779	292.31741100323626	7856320	0.62	7725	159	302393	None
GCF_007833165.1	100.0	1.92	Neural Network (Specific Model)	11	0.929	229086	322.63980292099245	5910442	0.68	5683	51	577111	None
GCF_007833215.1	99.97	0.34	Neural Network (Specific Model)	11	0.91	4154291	322.60567339637106	4154291	0.66	3913	1	4154291	None
GCF_007856155.1	98.79	1.17	Gradient Boost (General Model)	11	0.865	8146484	355.2334642102084	8146484	0.72	6622	1	8146484	None
GCF_007988785.1	99.85	0.46	Neural Network (Specific Model)	11	0.928	118362	319.9444081098757	3158485	0.72	3058	48	341095	None
GCF_008642275.1	99.99	0.42	Neural Network (Specific Model)	11	0.884	7746267	337.4678086237448	7746267	0.72	6772	1	7746267	None
GCF_008642335.1	100.0	0.22	Neural Network (Specific Model)	11	0.899	8048154	341.1824343405818	8048154	0.71	7082	1	8048154	None
